StateName,BusRoute,RouteLink,Route_Name,BusName,BusType,BusDepartureTime,BusReachingTime,Bus_Duration,BusRating,TicketPrice,SeatAvailability,AvailableSeats,From_Place,To_Place
hrtc,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh Bus,HRTC - 736,Himsuta AC Seater Volvo/Scania 2+2,17:00,01:00,08h 00m,4.7,INR 965,32 Seats available,32,Manali,Chandigarh
hrtc,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh Bus,HRTC - 705,Himsuta AC Seater Volvo/Scania 2+2,18:00,02:00,08h 00m,4.3,INR 965,24 Seats available,24,Manali,Chandigarh
hrtc,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh Bus,HRTC - 712,Ordinary 3+2 Non AC Seater,18:30,05:05,10h 35m,4.5,INR 588,35 Seats available,35,Manali,Chandigarh
hrtc,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh Bus,HRTC - 759,Himsuta AC Seater Volvo/Scania 2+2,20:00,04:10,08h 10m,4.4,INR 983,33 Seats available,33,Manali,Chandigarh
hrtc,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh Bus,HRTC - 737,Ordinary 3+2 Non AC Seater,20:10,05:00,08h 50m,4.2,INR 560,26 Seats available,26,Manali,Chandigarh
hrtc,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh Bus,HRTC - 803,Ordinary 3+2 Non AC Seater,20:30,06:00,09h 30m,4.7,INR 564,41 Seats available,41,Manali,Chandigarh
hrtc,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh Bus,HRTC - 732,Himsuta AC Seater Volvo/Scania 2+2,21:00,04:20,07h 20m,5.0,INR 965,23 Seats available,23,Manali,Chandigarh
hrtc,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh Bus,HRTC - 701,Ordinary 3+2 Non AC Seater,21:30,05:30,08h 00m,4.4,INR 575,31 Seats available,31,Manali,Chandigarh
hrtc,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh Bus,HRTC - 713,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:00,08h 00m,4.8,INR 965,49 Seats available,49,Manali,Chandigarh
hrtc,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh Bus,Chandigarh Transport Undertaking (CTU) - 165853,HVAC Seater (2+3),05:05,16:30,11h 25m,4.4,INR 714.2,27 Seats available,27,Manali,Chandigarh
hrtc,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh Bus,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,03:30,05h 30m,5.0,854,49 Seats available,49,Manali,Chandigarh
hrtc,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi Bus,HRTC - 1,Himsuta AC Seater Volvo/Scania 2+2,10:00,17:30,07h 30m,4.3,INR 741,9 Seats available,9,Solan,Delhi
hrtc,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi Bus,HRTC - 109,A/C Executive (2+3),10:40,18:44,08h 04m,4.3,INR 529,41 Seats available,41,Solan,Delhi
hrtc,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi Bus,HRTC - 5,Himsuta AC Seater Volvo/Scania 2+2,11:00,19:15,08h 15m,4.1,INR 741,26 Seats available,26,Solan,Delhi
hrtc,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi Bus,HRTC - 2,Himsuta AC Seater Volvo/Scania 2+2,12:30,20:00,07h 30m,4.0,INR 741,32 Seats available,32,Solan,Delhi
hrtc,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi Bus,HRTC - 24,Himsuta AC Seater Volvo/Scania 2+2,14:50,21:45,06h 55m,4.8,INR 716,31 Seats available,31,Solan,Delhi
hrtc,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi Bus,HRTC - 104,A/C Executive (2+3),19:31,04:30,08h 59m,5.0,INR 529,21 Seats available,21,Solan,Delhi
hrtc,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi Bus,HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,21:10,05:00,07h 50m,4.8,INR 741,30 Seats available,30,Solan,Delhi
hrtc,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi Bus,HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,22:30,06:00,07h 30m,4.5,INR 741,27 Seats available,27,Solan,Delhi
hrtc,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi Bus,HRTC - 108,A/C Executive (2+3),22:31,06:52,08h 21m,4.6,INR 529,16 Seats available,16,Solan,Delhi
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,HRTC - 545,Ordinary 3+2 Non AC Seater,00:20,09:30,09h 10m,4.5,INR 564,32 Seats available,32,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,HRTC - 1506,Himsuta AC Seater Volvo/Scania 2+2,08:50,17:00,08h 10m,4.5,INR 965,23 Seats available,23,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,HRTC - 1545,Ordinary 3+2 Non AC Seater,08:55,17:30,08h 35m,5.0,INR 564,27 Seats available,27,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,HRTC - 508,A/C Executive (2+3),12:00,20:10,08h 10m,4.0,INR 594,39 Seats available,39,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,HRTC - 1519,Himsuta AC Seater Volvo/Scania 2+2,14:20,21:40,07h 20m,4.5,INR 983,22 Seats available,22,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,HRTC - 2030250,Ordinary 3+2 Non AC Seater,16:30,22:30,06h 00m,4.0,INR 554,37 Seats available,37,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,HRTC - 514,Ordinary 3+2 Non AC Seater,17:40,04:00,10h 20m,4.7,INR 577,47 Seats available,47,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,HRTC - 1507,Ordinary 3+2 Non AC Seater,18:40,03:00,08h 20m,4.6,INR 575,12 Seats available,12,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,HRTC - 58,Himsuta AC Seater Volvo/Scania 2+2,19:30,05:00,09h 30m,4.6,INR 1005,6 Seats available,6,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,HRTC - 1544,Ordinary 3+2 Non AC Seater,21:40,07:50,10h 10m,4.7,INR 595,6 Seats available,6,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:30,08h 30m,4.4,INR 965,10 Seats available,10,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Chandigarh Transport Undertaking (CTU) - 165851,HVAC Seater (2+3),08:20,18:20,10h 00m,4.6,INR 714.2,15 Seats available,15,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:45,05:50,06h 05m,4.6,486,3 Seats available,3,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,05:30,06h 40m,4.7,664,10 Seats available,10,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:30,06:00,06h 30m,4.6,664,17 Seats available,17,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),01:45,08:15,06h 30m,4.7,428,2 Seats available,2,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:45,06:30,06h 45m,4.4,664,17 Seats available,17,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),00:15,07:00,06h 45m,4.2,617,7 Seats available,7,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),04:35,11:50,07h 15m,4.7,500,17 Seats available,17,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),03:25,10:00,06h 35m,4.7,490,13 Seats available,13,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Zingbus Plus,Scania A/C Semi Sleeper (2+2),01:15,07:45,06h 30m,4.6,490,22 Seats available,22,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),04:30,11:25,06h 55m,4.1,490,36 Seats available,36,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:20,06:00,06h 40m,4.1,569,8 Seats available,8,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:59,07:00,07h 01m,4.2,699,9 Seats available,9,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Malana Travels,Volvo A/C Semi Sleeper (2+2),23:58,05:30,05h 32m,4.5,934,21 Seats available,21,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),03:00,09:50,06h 50m,5.0,INR 748,17 Seats available,17,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),01:30,08:00,06h 30m,4.6,INR 499,3 Seats available,3,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),03:10,09:40,06h 30m,4.3,450,7 Seats available,7,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),01:50,08:30,06h 40m,4.2,INR 499,17 Seats available,17,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),04:20,11:00,06h 40m,4.0,569,12 Seats available,12,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),01:45,07:00,05h 15m,4.4,540,5 Seats available,5,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:25,07:00,08h 35m,4.3,455,4 Seats available,4,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),02:40,09:30,06h 50m,5.0,475,22 Seats available,22,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),02:30,09:00,06h 30m,4.1,INR 499,33 Seats available,33,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,Kingfisher Busline Pvt Ltd,Volvo A/C Multi-Axle Semi Sleeper (2+2),03:30,10:30,07h 00m,5.0,INR 3820,38 Seats available,38,Chandigarh,Manali
hrtc,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali Bus,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:15,06:30,08h 15m,5.0,979,6 Seats available,6,Chandigarh,Manali
hrtc,Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,Delhi to Sarkaghat Bus,HRTC - 886,Ordinary 3+2 Non AC Seater,06:20,17:00,10h 40m,4.1,INR 589,37 Seats available,37,Delhi,Sarkaghat
hrtc,Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,Delhi to Sarkaghat Bus,HRTC - 506,Ordinary 3+2 Non AC Seater,07:03,20:00,12h 57m,5.0,INR 678,37 Seats available,37,Delhi,Sarkaghat
hrtc,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh Bus,HRTC - 401279,Ordinary 3+2 Non AC Seater,05:30,09:10,03h 40m,4.4,INR 240,37 Seats available,37,Ghumarwin,Chandigarh
hrtc,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh Bus,HRTC - 6651,Ordinary 3+2 Non AC Seater,05:30,09:20,03h 50m,4.7,INR 210,47 Seats available,47,Ghumarwin,Chandigarh
hrtc,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh Bus,HRTC - 667,Ordinary 3+2 Non AC Seater,05:45,08:50,03h 05m,4.4,INR 218,33 Seats available,33,Ghumarwin,Chandigarh
hrtc,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh Bus,HRTC - 663,Ordinary 3+2 Non AC Seater,06:35,09:30,02h 55m,4.0,INR 218,23 Seats available,23,Ghumarwin,Chandigarh
hrtc,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh Bus,HRTC - 401269,Ordinary 3+2 Non AC Seater,07:40,10:30,02h 50m,5.0,INR 218,34 Seats available,34,Ghumarwin,Chandigarh
hrtc,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh Bus,HRTC - 887,Ordinary 3+2 Non AC Seater,08:00,11:00,03h 00m,4.8,INR 218,37 Seats available,37,Ghumarwin,Chandigarh
hrtc,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh Bus,HRTC - 401271,Ordinary 3+2 Non AC Seater,08:45,11:30,02h 45m,4.5,INR 218,37 Seats available,37,Ghumarwin,Chandigarh
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,HRTC - 545,Ordinary 3+2 Non AC Seater,00:20,08:00,07h 40m,4.6,INR 477,37 Seats available,37,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,HRTC - 1506,Himsuta AC Seater Volvo/Scania 2+2,08:50,15:30,06h 40m,4.6,INR 820,29 Seats available,29,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,HRTC - 1545,Ordinary 3+2 Non AC Seater,08:55,16:00,07h 05m,4.3,INR 477,25 Seats available,25,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,HRTC - 508,A/C Executive (2+3),12:00,19:15,07h 15m,4.3,INR 507,42 Seats available,42,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,HRTC - 1519,Himsuta AC Seater Volvo/Scania 2+2,14:20,21:00,06h 40m,4.0,INR 838,23 Seats available,23,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,HRTC - 2030250,Ordinary 3+2 Non AC Seater,16:30,21:38,05h 08m,4.0,INR 467,37 Seats available,37,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,HRTC - 514,Ordinary 3+2 Non AC Seater,17:40,03:15,09h 35m,4.6,INR 489,6 Seats available,6,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,HRTC - 1507,Ordinary 3+2 Non AC Seater,18:40,01:50,07h 10m,4.4,INR 488,6 Seats available,6,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,HRTC - 58,Himsuta AC Seater Volvo/Scania 2+2,19:30,04:00,08h 30m,4.1,INR 860,32 Seats available,32,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,HRTC - 1544,Ordinary 3+2 Non AC Seater,21:40,06:40,09h 00m,4.9,INR 507,21 Seats available,21,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,22:00,05:00,07h 00m,4.4,INR 820,23 Seats available,23,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,HRTC - 1231,Ordinary 3+2 Non AC Seater,22:40,04:22,05h 42m,4.0,INR 501,23 Seats available,23,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,FlixBus,Volvo A/C Seater (2+2),00:10,06:10,06h 00m,5.0,INR 1002.68,31 Seats available,31,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),00:15,06:15,06h 00m,4.8,617,45 Seats available,45,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,Heera Himachal Holidays,A/C Seater (2+2),00:29,06:30,06h 01m,5.0,INR 1049,41 Seats available,41,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,Kingfisher Busline Pvt Ltd,Volvo A/C Multi-Axle Semi Sleeper (2+2),00:30,06:30,06h 00m,5.0,INR 599,3 Seats available,3,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),00:45,06:20,05h 35m,5.0,540,14 Seats available,14,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),01:35,08:20,06h 45m,4.0,540,15 Seats available,15,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,Metahills holidays,Scania A/C Semi Sleeper (2+2),00:51,09:20,08h 29m,5.0,INR 1099,10 Seats available,10,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,R S YADAV SMART BUS PRIVATE LIMITED,Volvo 9600 A/C Semi Sleeper (2+2),00:54,07:25,06h 31m,4.4,713,5 Seats available,5,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),00:50,06:00,05h 10m,4.8,1443,23 Seats available,23,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),01:05,05:15,04h 10m,5.0,677,11 Seats available,11,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,Zingbus Plus,Scania A/C Semi Sleeper (2+2),01:15,06:40,05h 25m,4.0,490,17 Seats available,17,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),01:15,07:15,06h 00m,5.0,569,33 Seats available,33,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),03:25,09:00,05h 35m,5.0,490,29 Seats available,29,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),01:30,07:20,05h 50m,4.9,INR 510,4 Seats available,4,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),01:45,06:45,05h 00m,4.1,540,4 Seats available,4,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),01:45,07:10,05h 25m,4.8,445,8 Seats available,8,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),01:50,07:45,05h 55m,4.6,INR 499,12 Seats available,12,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),01:55,07:40,05h 45m,4.0,1079,21 Seats available,21,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),02:00,07:15,05h 15m,4.6,534,12 Seats available,12,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),02:00,07:45,05h 45m,4.8,INR 967,13 Seats available,13,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),04:19,09:50,05h 31m,4.8,INR 600,1 Seat available,1,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),02:05,07:45,05h 40m,5.0,585,10 Seats available,10,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),02:05,06:45,04h 40m,4.7,INR 600,49 Seats available,49,Chandigarh,Kullu
hrtc,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu Bus,SIDDHI VINAYAK TRAVELS,Volvo A/C Semi Sleeper (2+2),02:15,09:20,07h 05m,4.6,INR 333,2 Seats available,2,Chandigarh,Kullu
hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh) Bus,HRTC - 505,Ordinary 3+2 Non AC Seater,06:40,15:30,08h 50m,4.9,INR 469,37 Seats available,37,Delhi,Bilaspur (Himachal Pradesh)
hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh) Bus,HRTC - 512,A/C Executive (2+3),10:00,18:30,08h 30m,4.1,INR 594,41 Seats available,41,Delhi,Bilaspur (Himachal Pradesh)
hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh) Bus,HRTC - 514,Ordinary 3+2 Non AC Seater,11:30,22:30,11h 00m,4.1,INR 452,37 Seats available,37,Delhi,Bilaspur (Himachal Pradesh)
